Array Identifier,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Spare Three,Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Precipitation (GeoNor),Spare Two,Precipitation (Tipping Bucket),Driving Precipitation Count (South),Driving Precipitation Count (East),Driving Precipitation Count (North),Driving Precipitation Count (West),D4,D3,Driving Precipitation Total (South),Driving Precipitation Total (East),Driving Precipitation Total (North),Driving Precipitation Total (West)
111,2010,193,1615,13.379,-999.9,263.304,58.128,94.253,23.069,5.62,245.939,1.867,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.334,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1630,13.378,-999.9,263.304,64.586,95.259,23.282,5.62,175.949,1.225,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.384,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1645,13.378,-999.9,263.304,58.128,94.789,23.473,5.615,124.106,0.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.389,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1700,13.361,-999.9,301.837,71.045,89.254,24.265,5.617,250.799,1.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.43,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1715,13.36,-999.9,269.721,58.126,93.024,23.994,5.609,161.29,0.808,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.354,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1730,13.349,-999.9,507.284,129.157,91.406,24.239,5.611,146.908,0.892,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.351,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1745,13.349,-999.9,186.211,45.203,92.012,23.906,5.608,191.2,1.1,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.261,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1800,13.349,-999.9,327.473,83.949,91.81,24.048,5.606,155.09,2.15,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.294,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1815,13.239,-999.9,224.753,58.123,92.417,23.727,5.606,250.116,1.45,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.232,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1830,13.025,-999.9,64.212,6.458,93.765,23.131,5.6,195.967,0.742,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.126,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1845,12.992,-999.9,64.219,12.917,95.72,22.843,5.601,181.106,0.792,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.174,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1900,13.011,-999.9,70.642,19.376,96.141,23.043,5.604,211.658,1.025,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.247,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1915,13.007,-999.9,64.223,19.376,95.952,23.08,5.599,159.544,1.608,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.204,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1930,12.936,-999.9,38.537,6.459,94.942,22.993,5.607,135.01,0.883,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.175,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,1945,12.931,-999.9,12.846,6.459,95.617,22.606,5.615,148.99,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.279,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2000,12.92,-999.9,12.846,0,96.359,22.348,5.618,155.74,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.173,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2015,12.914,-999.9,0,0,97.235,22.196,5.624,127.494,0.267,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.241,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2030,12.903,-999.9,0,0,98.314,21.881,5.627,152.317,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.209,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2045,12.898,-999.9,0,0,99.595,21.628,5.635,136.542,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.256,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2100,12.892,-999.9,0,0,98.921,21.787,5.637,107.29,1.017,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.417,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2115,12.887,-999.9,0,0,98.247,21.763,5.637,127.694,0.625,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.4,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2130,12.882,-999.9,0,0,98.588,21.655,5.643,140.957,0.908,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.397,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2145,12.878,-999.9,0,0,98.395,21.668,5.651,133.45,1.042,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.42,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2200,12.872,-999.9,0,0,98.73,21.429,5.651,145.846,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.371,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2215,12.873,-999.9,0,0,99.821,21.154,5.654,146.051,0.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.341,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2230,12.868,-999.9,0,0,0.1,20.972,5.649,138.201,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.334,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2245,12.862,-999.9,0,0,0.1,20.782,5.649,151.608,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.335,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2300,12.857,-999.9,0,0,0.1,20.771,5.646,139.259,0.517,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.397,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2315,12.852,-999.9,0,0,0.1,20.674,5.646,135.913,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.417,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2330,12.847,-999.9,0,0,0.1,20.556,5.652,145.683,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.383,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2345,12.842,-999.9,0,0,0.1,20.428,5.649,152.102,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.392,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,193,2400,12.836,-999.9,0,0,0.1,20.31,5.647,151.626,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.381,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,15,12.831,-999.9,0,0,0.1,20.017,5.653,131.703,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.39,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,30,12.825,-999.9,0,0,0.1,19.47,5.658,37.499,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.357,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,45,12.82,-999.9,0,0,0.1,19.517,5.664,37.547,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.401,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,100,12.809,-999.9,0,0,0.1,19.667,5.664,37.547,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.521,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,115,12.803,-999.9,0,0,0.1,19.703,5.661,37.116,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.522,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,130,12.798,-999.9,0,0,0.1,19.643,5.664,37.164,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.474,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,145,12.787,-999.9,0,0,0.1,19.575,5.664,37.26,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.363,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,200,12.781,-999.9,0,0,0.1,19.355,5.661,37.021,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.356,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,215,12.77,-999.9,0,0,0.1,19.215,5.65,37.356,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.397,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,230,12.759,-999.9,0,0,0.1,19.1,5.65,37.356,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.412,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,245,12.748,-999.9,0,0,0.1,18.928,5.647,37.356,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.401,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,300,12.737,-999.9,0,0,0.1,18.711,5.653,36.925,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.441,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,315,12.732,-999.9,0,0,0.1,19.043,5.655,37.021,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.575,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,330,12.721,-999.9,0,0,0.1,19.181,5.658,37.452,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.593,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,345,12.715,-999.9,0,0,0.1,19.713,5.661,36.829,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.593,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,400,12.71,-999.9,0,0,0.1,19.958,5.661,136.876,0.25,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.584,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,415,12.705,-999.9,0,0,0.1,19.713,5.666,40.708,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.474,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,430,12.699,-999.9,0,0,0.1,19.411,5.666,32.423,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.354,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,445,12.699,-999.9,0,0,0.1,19.146,5.666,310.341,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.332,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,500,12.688,-999.9,0,0,0.1,19.192,5.666,232.372,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.332,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,515,12.688,-999.9,0,0,0.1,18.928,5.666,321.452,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.348,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,530,12.688,-999.9,12.85,6.461,0.1,19.238,5.674,296.356,0.367,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.471,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,545,12.683,-999.9,12.85,6.461,0.1,19.504,5.68,263.311,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.562,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,600,12.683,-999.9,12.85,6.462,0.1,19.365,5.685,268.579,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.563,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,615,12.683,-999.9,25.699,6.461,0.1,19.296,5.688,342.117,0.45,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.536,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,630,12.699,-999.9,38.55,6.462,0.1,19.319,5.696,307.946,0.675,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.53,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,645,12.754,-999.9,51.399,6.461,0.1,19.146,5.702,259.431,0.425,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.446,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,700,12.715,-999.9,38.55,6.462,0.1,19.227,5.702,344.081,0.458,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.435,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,715,12.798,-999.9,70.673,19.384,0.1,18.928,5.704,201.602,0.25,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.455,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,730,12.886,-999.9,70.674,19.384,0.1,18.997,5.707,346.26,0.258,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.514,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,745,13.084,-999.9,122.073,32.307,0.1,19.342,5.707,314.435,0.242,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.527,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,800,13.336,-999.9,147.772,32.307,0.1,19.598,5.707,353.252,0.725,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.548,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,815,13.204,-999.9,102.797,19.384,0.1,19.759,5.71,56.752,0.358,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.496,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,830,13.424,-999.9,237.697,51.686,0.1,19.887,5.715,4.789,1.442,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.497,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,845,13.324,-999.9,160.597,32.302,0.1,20.322,5.72,57.344,0.725,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.492,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,900,13.355,-999.9,186.273,45.218,0.1,20.308,5.725,17.237,1.133,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.429,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,915,13.337,-999.9,186.268,45.217,0.1,20.459,5.73,5.937,0.001,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.455,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,930,13.387,-999.9,173.422,45.217,0.1,20.635,5.733,7.229,1.8,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.43,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,945,13.398,-999.9,404.649,83.974,0.1,21.121,5.727,51.802,0.617,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.465,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1000,13.359,-999.9,571.658,116.274,94.808,23.02,5.727,309.566,0.3,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.374,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1015,13.337,-999.9,327.556,71.051,94.805,22.578,5.735,112.171,1.242,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.341,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1030,13.328,-999.9,411.017,77.504,91.615,22.746,5.737,92.715,0.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.377,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1045,13.323,-999.9,468.811,90.421,90.198,23.27,5.737,229.452,0.775,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.356,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1100,13.311,-999.9,391.717,77.498,89.047,23.346,5.737,242.866,0.358,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.283,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1115,13.305,-999.9,314.634,71.034,85.069,23.614,5.745,21.633,0.483,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.297,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1130,13.311,-999.9,237.577,51.66,88.642,23.449,5.753,343.634,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.261,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1145,13.311,-999.9,301.802,64.579,87.024,23.651,5.745,329.467,0.717,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.296,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1200,13.305,-999.9,417.367,90.406,88.17,24.279,5.742,8.28,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.312,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1215,13.294,-999.9,584.316,116.237,88.035,24.292,5.742,268.589,0.85,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.311,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1230,13.289,-999.9,449.469,90.406,84.934,24.171,5.744,284.503,1.233,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.265,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1245,13.283,-999.9,719.125,142.061,87.9,24.748,5.739,327.911,1.092,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.298,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1300,13.278,-999.9,532.917,103.316,87.563,25.112,5.741,257.749,0.242,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.233,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1315,13.272,-999.9,340.26,77.479,86.955,24.624,5.744,198.664,0.567,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.184,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1330,13.283,-999.9,199.027,45.198,88.368,24.494,5.747,326.595,0.542,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.157,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1345,13.289,-999.9,340.266,77.48,87.495,24.637,5.744,318.506,0.358,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.21,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1400,13.289,-999.9,404.503,83.944,85.136,25.017,5.744,240.83,0.383,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.298,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1415,13.289,-999.9,288.922,71.027,81.833,24.872,5.744,4.02,1.092,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.27,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1430,13.294,-999.9,314.601,71.027,83.249,24.834,5.741,0.67,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.239,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1445,13.294,-999.9,340.296,71.029,81.429,25.083,5.741,243.223,1.283,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.264,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1500,13.294,-999.9,301.769,71.029,82.979,24.833,5.741,309.461,1.292,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.192,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1515,13.294,-999.9,288.938,71.031,82.575,24.951,5.744,316.425,1.267,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.218,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1530,13.3,-999.9,263.253,58.116,84.732,24.99,5.747,298.358,0.833,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.26,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1545,13.305,-999.9,288.942,71.032,88.237,25.308,5.753,177.56,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.281,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1600,13.305,-999.9,321.049,71.033,83.182,25.268,5.753,281.033,0.858,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.254,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1615,13.3,-999.9,417.349,90.402,83.182,25.628,5.75,281.894,0.558,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.293,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1630,13.289,-999.9,327.463,71.031,81.159,26.235,5.747,289.836,1.158,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.268,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1645,13.289,-999.9,365.947,77.48,81.362,25.829,5.746,258.272,1.442,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.217,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1700,13.289,-999.9,365.936,77.478,82.575,25.964,5.746,291.053,1.042,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.233,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1715,13.294,-999.9,269.636,64.565,85.069,25.682,5.746,231.486,0.733,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.215,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1730,13.3,-999.9,224.709,58.111,82.912,25.574,5.741,343.844,1.117,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.196,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1745,13.305,-999.9,231.145,58.115,83.788,25.681,5.739,252.508,0.767,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.24,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1800,13.311,-999.9,173.362,38.744,85.271,25.574,5.742,297.975,0,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.1,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1815,13.322,-999.9,154.103,32.288,85.204,25.401,5.744,312.907,0.45,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.12,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1830,13.327,-999.9,147.682,32.288,86.282,25.564,5.744,313.793,0.592,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.202,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1845,13.333,-999.9,128.422,32.288,87.091,25.555,5.742,331.74,0.808,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.242,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1900,13.217,-999.9,102.737,32.288,87.563,25.627,5.747,18.809,0.817,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.23,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
111,2010,194,1915,13.124,-999.9,83.473,32.288,86.619,25.347,5.753,341.288,1.433,0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,72.16,-999.9,0.9,0,0,0,0,0,0,0,0,0,0
